DOCTNMBR,REPTTYPE,CRSHDATE,NTFYHOUR,CNTYNAME,MUNINAME,MUNITYPE,LOCTYPE,ONHWY,ONHWYSYS,ONHWYDIR,ONHWYTYP,ONSTR,ATHWY,ATHWYSYS,ATHWYDIR,ATHWYTYP,ATSTR,INTDIR,INTDIS,LATDECDG,LONDECDG,CRSHTYPE,RLTNRDWY,MNRCOLL,HWYCLASS,INJSVR,TOTVEH,TOTMOT,TOTNMT,TOTINJ,TOTFATL,ALCFLAG,BIKEFLAG,BUSFLAG,CONSZONE,CMVFLAG,CYCLFLAG,DISTFLAG,DRUGFLAG,INJTRNS,MOPFLAG,PEDFLAG,SFTYFLAG,SPEEDFLAG,TEENDRVR,WISLR_LINKID,WISLR_LKOFFSET,WISLR_LK_HIST_FLAG,ONHWYSYS,POSTSPD1
1KL090C3BW,DT4000,11/22/2019,11,DANE,MIDDLETON,C,I,,,,,PARK LAWN PL,MS,CTH,SB,,,N,0.0083,43.09714303,-89.50427401,MVIT,ON,FTR,U CITY,C,2,6,0,4,0,,,,,,,,,,,,,,,4841789,475,,,25
1KL08HJN23,DT4000,11/22/2019,16,DANE,MIDDLETON,C,N,,,,,MURPHY DR,,,,,EAGLE DR,W,0.0667,43.09844841,-89.5290779,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4841696,1214,,,25
1KL092T5LV,DT4000,11/24/2019,13,DANE,MIDDLETON,C,N,,,,,COLUMBUS DR,,,,,SANTA MARIA CT,E,0.0445,43.10225398,-89.49414186,PKVEH,ON,NO,U CITY,O,2,1,0,0,0,,,,,,,,,,,,Y,,,4820091,475,,,25
1KL090C3BX,DT4000,11/25/2019,16,DANE,MIDDLETON,C,I,Q,CTH,NB,,,,,,,ALLEN CT,S,0.0083,43.10444565,-89.48679178,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4820033,528,,CTH,35
1KL07TS2B1,DT4000,11/26/2019,8,DANE,MIDDLETON,C,I,M,CTH,EB,,,,,,,PARK ST,N,0.0152,43.10913964,-89.50195487,MVIT,ON,FTR,U CITY,B,3,3,0,1,0,,,,,,,,,,,,,,Y,4819644,370,,CTH,30
1KL091L4HJ,DT4000,11/26/2019,16,DANE,MIDDLETON,C,I,M,CTH,WB,,,,,,,PARK ST,E,0.0078,43.10890178,-89.50163758,MVIT,ON,FTF,U CITY,C,2,2,0,1,0,,,,,,,,,,,,,,,4819837,1320,,CTH,30
1KL092T5LW,DT4000,11/27/2019,13,DANE,MIDDLETON,C,PL,,,,,DEMING WAY,,,,,MARKET ST,S,0.0985,43.09168257,-89.5270967,PKVEH,O ROW,NO,U CITY,O,2,1,0,0,0,UNKN,,,,,,,UNKN,,,,,,,5451777,528,,,
1KL092T5LX,DT4000,11/27/2019,14,DANE,MIDDLETON,C,PL,MS,CTH,,,,,,,,PARK ST,E,0.0222,43.09706892,-89.50125696,MVIT,PARK,RTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4841790,739,,CTH,
1KL08HJN24,DT4000,11/27/2019,15,DANE,MIDDLETON,C,I,,,,,CAYUGA ST,,,,,ELMWOOD AVE,N,0.0294,43.09633874,-89.51411527,MVIT,ON,SSS,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,,,4885655,264,,,25
1KL07TS2B2,DT4000,11/27/2019,18,DANE,MIDDLETON,C,N,12,USH,WB,R,,,,,,AIRPORT RD,N,0.0417,43.11198232,-89.51666493,MVIT,ON,SSS,U STH,C,2,3,0,1,0,Y,,,,Y,,,,,,,,,,5516768,2148,,USH,55
1KL090C3C0,DT4000,11/29/2019,12,DANE,MIDDLETON,C,I,,,,,DEMING WAY,,,,,MURPHY DR,,0,43.09829801,-89.52298737,MVIT,ON,FTR,U CITY,C,2,2,0,1,0,,,,,Y,,,,,,,,,,5040838,528,,,25
1KL07W13D8,DT4000,11/30/2019,19,DANE,MIDDLETON,C,N,M,CTH,EB,,,,,,,ALLEN CT,W,0.0212,43.1044542,-89.48724215,CURB,ON,NO,U CITY,O,1,1,0,0,0,,,,,,,,,,,,,Y,,4819972,475,,CTH,30
1KL090C3C1,DT4000,12/1/2019,12,DANE,MIDDLETON,C,N,12,USH,EB,,,12,USH,EB,R,,S,0.1852,43.11846563,-89.5156218,CARGO,ON,NO,U STH,O,1,1,0,0,0,,,,,,,,,,,,,,Y,5539665,1470,,USH,55
1KL092T5M3,DT4000,12/2/2019,12,DANE,MIDDLETON,C,PL,,,,,PARMENTER ST,,,,,LISA LN,N,0.065,43.1099385,-89.50979956,PKVEH,O ROW,NO,U CITY,O,2,4,1,0,0,UNKN,,,,,,,UNKN,,,,Y,,,4848721,950,,,
1KL08HJN25,DT4000,12/2/2019,17,DANE,MIDDLETON,C,I,14,USH,WB,,,,,,,PLEASANT VIEW RD,,0,43.09655516,-89.53483439,MVIT,ON,FTS,U STH,C,2,3,0,2,0,,,,,,,,,,,,,,,5314238,62,,USH,35
1KL092T5M1,DT4000,12/3/2019,14,DANE,MIDDLETON,C,N,,,,,HIGH RD,,,,,PARK ST,N,0.0432,43.10952264,-89.50139344,PKVEH,ON,NO,U CITY,O,2,1,0,0,0,,,,,,,,,,,,,,,4851966,1003,,,25
02L0Z1L4W5,DT4000,12/3/2019,16,DANE,CROSS PLAINS,T,I,P,CTH,NB,,,J,CTH,WB,,,N,0.0027,43.04608471,-89.65478251,MVIT,ON,FTS,R CTH,O,2,3,0,0,0,,,,,,,,,,,,,,,4846293,14,,CTH,55
1KL092T5LZ,DT4000,12/3/2019,16,DANE,MIDDLETON,C,N,,,,,PLEASANT VIEW RD,,,,,UNIVERSITY GREEN,S,0.0248,43.09707573,-89.53482129,MVIT,ON,SSS,U CITY,O,2,2,0,0,0,,,,,,,Y,,,,,,,,4841838,264,,,25
1KL07TS2B5,DT4000,12/4/2019,11,DANE,MIDDLETON,C,I,14,USH,WB,R,,14,USH,EB,,,,0,43.09689526,-89.5141253,MVIT,ON,FTS,U STH,O,2,3,0,0,0,,,,,,,,,,,,,,,5314617,2666,,USH,35
1KL07TS2B6,DT4000,12/4/2019,13,DANE,MIDDLETON,C,N,14,USH,EB,,,12,USH,EB,,,N,0.0441,43.0973065,-89.51641348,MVIT,ON,SSS,U STH,O,2,2,0,0,0,,,,,,,,,,,,,,,5314647,2472,,USH,55
1KL092T5M0,DT4000,12/4/2019,17,DANE,MIDDLETON,C,N,14,USH,EB,,,14,USH,WB,,,E,0.0311,43.09675122,-89.51566924,MVIT,ON,FTR,U STH,O,2,3,0,0,0,,,,,,,Y,,,,,,,Y,5314540,1086,,USH,30
02L0ZT1TPN,DT4000,12/5/2019,17,DANE,CROSS PLAINS,T,N,P,CTH,SB,,,,,,,BLUFF VALLEY RD,N,0.1881,43.05611892,-89.65581441,MVIT,ON,FTR,R CTH,O,2,2,0,0,0,,,,,,,,,,,,,,,4824403,996,,CTH,30
1KL091L4HK,DT4000,12/5/2019,18,DANE,MIDDLETON,C,I,MS,CTH,EB,,,,,,,PARK ST,,0,43.09707776,-89.50169731,UT PL,R SIDE,NO,U CITY,O,1,1,0,0,0,UNKN,,,,,,,UNKN,,,,,,,4820404,422,,CTH,30
1KL08HJN27,DT4000,12/6/2019,16,DANE,MIDDLETON,C,I,,,,,GREENWAY BLVD,,,,,JOHN Q HAMMONS DR,,0,43.09013059,-89.52465651,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4842408,634,,,30
1KL08HJN28,DT4000,12/7/2019,16,DANE,MIDDLETON,C,N,,,,,TERRACE AVE,,,,,N HIGH POINT RD,E,0.0839,43.09454736,-89.51567935,MVIT,PARK,FTR,U CITY,A,2,1,0,1,0,,,,,,,,,Y,,,,,,4820611,1214,,,25
1KL097RB21,DT4000,12/7/2019,16,DANE,MIDDLETON,C,I,M,CTH,EB,,,,,,,BRANCH ST,W,0.0509,43.10452189,-89.49360314,MVIT,ON,SSS,U CITY,O,2,3,0,0,0,,,,,,,Y,,,,,,,,4819969,845,,CTH,35
02L0Z1L4W7,DT4000,12/8/2019,3,DANE,MIDDLETON,T,N,,,,,ROCKY DELL RD,,,,,PAYVERY TRL,W,0.0648,43.10744303,-89.5816889,DITCH,ON,NO,R TOWN,C,1,1,0,1,0,Y,,,,,,,,,,,,,,5157272,337,,,45
1KL08HJN2B,DT4000,12/9/2019,8,DANE,MIDDLETON,C,N,12,USH,EB,,,,,,,DISCOVERY DR,N,0.1705,43.10457083,-89.51676915,MVIT,ON,FTR,U STH,O,3,4,0,0,0,,,,,,,,,,,,,,,5539666,1021,,USH,55
1KL091L4HM,DT4000,12/9/2019,13,DANE,MIDDLETON,C,N,14,USH,WB,,,,,,,CAYUGA ST,W,0.0727,43.09695545,-89.51445913,MVIT,ON,FTR,U STH,O,2,2,0,0,0,,,,,,,Y,,,,,,,,5515605,23,,USH,35
1KL090C3C2,DT4000,12/10/2019,16,DANE,MIDDLETON,C,I,MS,CTH,WB,,,,,,,BRANCH ST,E,0.0061,43.09644707,-89.49559009,MVIT,ON,FTR,U CITY,O,2,4,0,0,0,,,,,,,,,,,,,,,4841867,211,,CTH,30
1KL092T5M4,DT4000,12/12/2019,15,DANE,MIDDLETON,C,I,,,,,PLEASANT VIEW RD,,,,,AIRPORT RD,S,0.015,43.11093118,-89.53780338,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,5036724,3010,,,35
1KL097RB22,DT4000,12/12/2019,16,DANE,MIDDLETON,C,I,,,,,DEMING WAY,,,,,MURPHY DR,S,0.0362,43.0978338,-89.52340524,MVIT,ON,SSS,U CITY,O,2,5,0,0,0,,,,,,,,,,,,,,,5040838,528,,,30
1KL07TS2B7,DT4000,12/13/2019,5,DANE,MIDDLETON,C,N,MS,CTH,WB,,,,,,,SAINT DUNSTAN DR,W,0.1267,43.09101408,-89.48793566,EMBKMT,ON,NO,U CITY,B,1,2,0,2,0,,,,,,,,Y,Y,,,,,,5500202,0,,CTH,35
02L0Z7RB8D,DT4000,12/13/2019,7,DANE,CROSS PLAINS,T,N,S,CTH,EB,,,,,,,TIMBER LN,W,0.35,43.06031631,-89.60790146,DITCH,RTSH,NO,R CTH,O,1,1,0,0,0,,,,,,,,,,,,,Y,,4848819,2310,,CTH,45
1KL08HJN29,DT4000,12/13/2019,7,DANE,MIDDLETON,C,PP,,,,,HIGH RD,,,,,PARK ST,N,0.0295,43.10932955,-89.50143514,OTH NC,RTSH,NO,U CITY,O,1,1,0,0,0,,,,,,,,,,,,,,,4851966,1003,,,25
1KL092T5M5,DT4000,12/13/2019,7,DANE,MIDDLETON,C,I,,,,,DEMING WAY,14,USH,SB,,,,0,43.09693499,-89.5235635,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,Y,,5040838,528,,,35
1KL097RB23,DT4000,12/13/2019,11,DANE,MIDDLETON,C,N,,,,,DONNA DR,,,,,PARMENTER ST,W,0.0148,43.10590529,-89.51099737,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,Y,5064072,951,,,25
1KL07TS2B8,DT4000,12/15/2019,9,DANE,MIDDLETON,C,I,M,CTH,WB,,,,,,,HIGH RD,,0,43.10898043,-89.50174641,MVIT,ON,FTS,U CITY,A,2,2,0,2,0,,,,,,,,,Y,,,,,,4819837,1320,,CTH,35
1KL07W13DC,DT4000,12/17/2019,10,DANE,MIDDLETON,C,N,,,,,ELMWOOD AVE,,,,,CAYUGA ST,E,0.0172,43.09592176,-89.51376248,MVIT,ON,RTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4885652,317,,,25
1KL092T5M6,DT4000,12/17/2019,16,DANE,MIDDLETON,C,I,14,USH,EB,,,,,,,DEMING WAY,E,0.0199,43.09675166,-89.52315779,MVIT,ON,SSS,U STH,O,2,3,0,0,0,,,,,,,,,,,,,,,5488958,325,,USH,45
1KL07TS2B9,DT4000,12/18/2019,14,DANE,MIDDLETON,C,N,12,USH,WB,R,,,,,,AIRPORT RD,S,0.1331,43.11119341,-89.51656013,MVIT,ON,FTR,U STH,O,2,2,0,0,0,,,,,,,Y,,,,,,,Y,5323330,447,,USH,35
02L0Z1L4WD,DT4000,12/20/2019,7,DANE,CROSS PLAINS,T,N,,,,,AIRPORT RD,,,,,ENCHANTED VALLEY RD,W,0.1061,43.11314651,-89.60260459,OVRTRN,RTSH,NO,R TOWN,C,1,1,0,1,0,,,,,,,,,,,,,,Y,5253202,6580,,,55
1KL092T5M7,DT4000,12/20/2019,8,DANE,MIDDLETON,C,I,,,,,AMHERST RD,M,CTH,EB,,,S,0.0081,43.10400825,-89.49026987,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,UNKN,,,,,,,UNKN,,,,,,,4820075,634,,,25
02L0ZKMM47,DT4000,12/22/2019,19,DANE,CROSS PLAINS,T,I,S,CTH,EB,,,P,CTH,EB,,,,0,43.03480516,-89.66602714,GR FAC,LTSH,NO,R CTH,B,1,1,0,1,0,Y,,,,,,,,Y,,,,,,5009930,1838,,CTH,55
1KL092T5M8,DT4000,12/23/2019,11,DANE,MIDDLETON,C,N,,,,,PLEASANT VIEW RD,,,,,MONTCLAIR DR,S,0.171,43.09974386,-89.53625543,MVIT,ON,FTF,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,5036165,1848,,,35
1KL092T5MB,DT4000,12/27/2019,11,DANE,MIDDLETON,C,N,M,CTH,WB,,,,,,,AIRPORT RD,E,0.0165,43.11140156,-89.51636273,MVIT,ON,FTR,U CITY,C,2,2,0,1,0,,,,,,,,,,,,,,,5098599,271,,CTH,30
1KL09B7D6W,DT4000,12/28/2019,0,DANE,MIDDLETON,C,I,,,,,DEMING WAY,,,,,JOHN Q HAMMONS DR,W,0.008,43.09360615,-89.52570033,CURB,ON,NO,U CITY,O,1,1,0,0,0,Y,,,,,,,,,,,,Y,,5093009,328,,,30
24L04HS26W,DT4000,12/28/2019,18,DANE,CROSS PLAINS,V,N,,,,,SYLVIA PINE,,,,,AMERICAN LEGION DR,E,0.0563,43.11511003,-89.64743599,PKVEH,ON,NO,R CITY,O,2,1,0,0,0,,,,,,,Y,,,,,,,,4830446,739,,,25
1KL090C3C5,DT4000,12/29/2019,19,DANE,MIDDLETON,C,I,Q,CTH,WB,,,,,,,ALLEN CT,E,0.0057,43.10450825,-89.48675951,MVIT,ON,SSS,U CITY,O,2,2,0,0,0,UNKN,,,,,,,UNKN,,,,,,,4820033,528,,CTH,
02L0Z0C3PL,DT4000,12/30/2019,7,DANE,MIDDLETON,T,N,,,,,TUMBLEDOWN TRL,,,,,PIONEER RD,W,0.4,43.05198718,-89.57963504,MVIT,ON,SSO,R TOWN,O,2,2,0,0,0,,,,,,,,,,,,,,,5505201,467,Y,,25
1KL092T5MC,DT4000,12/30/2019,11,DANE,MIDDLETON,C,PL,,,,,DEMING WAY,,,,,MURPHY DR,E,0.0816,43.09851798,-89.52145934,PKVEH,PARK,NO,U CITY,O,2,1,0,0,0,UNKN,,,,,,,UNKN,,,,,,,5120288,1970,,,
1KL08HJN2D,DT4000,12/30/2019,14,DANE,MIDDLETON,C,N,14,USH,WB,,,,,,,CAYUGA ST,W,0.0195,43.0969535,-89.51443602,MVIT,ON,FTR,U STH,C,2,2,0,1,0,,,,,,,,,,,,,,,5515605,23,,USH,
1KL09B7D6X,DT4000,1/2/2020,20,DANE,MIDDLETON,C,I,,,,,GREENWAY BLVD,12,USH,EB,R,,,0,43.09015509,-89.52211819,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4858290,475,,,30
1KL092T5MD,DT4000,1/5/2020,12,DANE,MIDDLETON,C,N,MS,CTH,WB,,,,,,,PARK LAWN PL,W,0.0095,43.09701723,-89.5044627,MVIT,ON,SSS,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,,,4841792,686,,CTH,30
02L0Z2T5P9,DT4000,1/6/2020,19,DANE,CROSS PLAINS,T,I,S,CTH,SB,,,,,,,MINERAL POINT RD W (2),E,0.0097,43.06072834,-89.65555634,MVIT,ON,SSS,R CTH,O,2,2,0,0,0,,,,,,,,,,,,,,,4827427,51,,CTH,35
1KL092T5MF,DT4000,1/7/2020,8,DANE,MIDDLETON,C,N,12,USH,EB,R,,14,USH,WB,,,E,0.0188,43.0969802,-89.51865393,MVIT,ON,FTR,U STH,O,2,2,0,0,0,,,,,,,,,,,,,,,5314295,297,,USH,35
1KL097RB25,DT4000,1/7/2020,17,DANE,MIDDLETON,C,I,,,,,AIRPORT RD,,,,,NURSEY DR,E,0.0547,43.11133404,-89.52004243,MVIT,ON,FTR,U CITY,O,2,3,0,0,0,,,,,,,,,,,,,,Y,5098691,792,,,35
02L11713B5,DT4000,1/9/2020,8,DANE,CROSS PLAINS,T,I,,,,,ENCHANTED VALLEY RD,,,,,AIRPORT RD,N,0.0163,43.11267167,-89.60074629,MVIT,ON,FTR,R TOWN,O,2,3,0,0,0,,,,,,,,,,,,,,,4837226,5152,,,35
1KL08HJN2F,DT4000,1/10/2020,9,DANE,MIDDLETON,C,N,,,,,LAURA LN,,,,,DONNA DR,N,0.0949,43.10720333,-89.51446199,MVIT,ON,FTS,U CITY,C,2,3,0,1,0,,,,,,,,,,,,,,,4819871,879,,,25
1KL092T5MH,DT4000,1/10/2020,21,DANE,MIDDLETON,C,PP,,,,,WOODGATE RD,,,,,CLOVERNOOK RD,N,0.0364,43.08905552,-89.49736137,OT PST,OFF,NO,U CITY,C,1,1,0,1,0,Y,,,,,,,Y,,,,,,,4821165,1056,,,
02L0Z1L4WP,DT4000,1/11/2020,8,DANE,CROSS PLAINS,T,N,14,USH,EB,,,,,,,WESTVIEW CT,S,0.0042,43.10916448,-89.63936433,DITCH,O ROW,NO,R STH,C,1,1,0,1,0,,,,,,,,,,,,,Y,,5455235,22,,USH,45
1KL090C3C7,DT4000,1/12/2020,17,DANE,MIDDLETON,C,I,,,,,OAKWOOD PL,,,,,MENDOTA AVE,S,0.0121,43.09612787,-89.49325735,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4820548,475,,,25
1KL08HJN2G,DT4000,1/13/2020,8,DANE,MIDDLETON,C,I,,,,,MURPHY DR,,,,,EAGLE DR,,0,43.09843166,-89.52775629,MVIT,ON,FTS,U CITY,C,2,2,0,1,0,,,,,,,,,,,,,,,4829754,317,,,25
1KL09H5JN6,DT4000,1/13/2020,8,DANE,MIDDLETON,C,N,,,,,PARVIEW DR,,,,,FAIRWAY PL,S,0.1049,43.10163902,-89.53213043,MVIT,ON,FTF,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4820306,1637,,,25
1KL09B7D6Z,DT4000,1/13/2020,17,DANE,MIDDLETON,C,N,,,,,SAND PEARL TRL,,,,,BLACK OPAL AVE,S,0.0097,43.10278553,-89.54562069,MVIT,ON,UNKN,U CITY,O,2,1,0,0,0,UNKN,,,,,,,UNKN,,,,,,,5154966,207,,,25
1KL09B7D70,DT4000,1/14/2020,15,DANE,MIDDLETON,C,N,,,,,CLARK ST,,,,,NORTH AVE,N,0.0294,43.09954194,-89.51031706,MVIT,ON,FTF,U CITY,O,2,1,0,0,0,UNKN,,,,,,,UNKN,,,,,,,4820265,686,,,25
1KL07TS2BG,DT4000,1/14/2020,17,DANE,MIDDLETON,C,I,M,CTH,WB,,,,,,,ALLEN CT,E,0.0136,43.10466336,-89.48661616,MVIT,ON,FTR,U CITY,O,2,3,0,0,0,UNKN,,,,,,,UNKN,,,,Y,Y,,5064245,845,,CTH,35
1KL07W13DH,DT4000,1/16/2020,14,DANE,MIDDLETON,C,PP,,,,,NURSEY DR,,,,,AIRPORT RD,S,0.0229,43.1109886,-89.52113275,CURB,ON,NO,U CITY,B,1,2,0,2,0,Y,,,,,,,,,,,,Y,,4830484,528,,,40
1KL097RB2F,DT4000,1/17/2020,16,DANE,MIDDLETON,C,N,,,,,PATTY LN,,,,,DONNA DR,N,0.0169,43.10629291,-89.5080987,PKVEH,R SIDE,FTR,U CITY,O,2,1,0,0,0,UNKN,,,,,,,UNKN,,,,,,,4819856,1690,,,25
1KL07W13DJ,DT4000,1/18/2020,9,DANE,MIDDLETON,C,N,12,USH,EB,R,,,,,,SCHNEIDER RD,S,0.0447,43.12045778,-89.51507287,TFSIGN,O ROW,NO,U STH,O,1,3,0,0,0,,,,,,,,,,,,,,,5516786,2046,,USH,55
1KL09H5JN7,DT4000,1/19/2020,2,DANE,MIDDLETON,C,N,,,,,GREENWAY BLVD,12,USH,EB,,,W,0.075,43.09015275,-89.52236555,MVIT,ON,FTR,U CITY,O,2,1,1,0,0,Y,,,,,,Y,,,,,Y,,,4842406,686,,,35
1KL097RB28,DT4000,1/22/2020,9,DANE,MIDDLETON,C,I,,,,,ELMWOOD AVE,,,,,PARK ST,,0,43.09614038,-89.50173937,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,4841871,422,,,25
1KL07W13DK,DT4000,1/23/2020,7,DANE,MIDDLETON,C,I,,,,,PARMENTER ST,,,,,ELMWOOD AVE,,0,43.09597489,-89.5115492,MVIT,ON,FTR,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,Y,Y,4820494,264,,,25
1KL07W13DL,DT4000,1/23/2020,10,DANE,MIDDLETON,C,I,,,,,DEMING WAY,14,USH,WB,,,N,0.0053,43.09701062,-89.52356765,MVIT,ON,FTS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,Y,5040838,528,,,35
02L0Z2T5PF,DT4000,1/23/2020,21,DANE,MIDDLETON,T,N,,,,,AIRPORT RD,,,,,ENCHANTED VALLEY RD,E,0.1477,43.11099955,-89.5985742,OVRTRN,ON,NO,R TOWN,A,1,2,0,2,0,,,,,,,,Y,Y,,,,Y,,4819528,780,,,45
02L0XWW1GR,DT4000,1/23/2020,23,DANE,CROSS PLAINS,T,N,,,,,CLEVELAND RD,,,,,DEER RUN HTS RD,S,0.0765,43.09093112,-89.60871846,DITCH,RTSH,NO,R TOWN,O,1,1,0,0,0,,,,,,,,,,,,,,,4821616,355,,,45
1KL090C3C9,DT4000,1/23/2020,23,DANE,MIDDLETON,C,N,,,,,GAMMON RD,,,,,FORTUNE DR,N,0.0093,43.08811695,-89.50210233,TFSIGN,ON,NO,U CITY,O,1,1,0,0,0,,,,,,,,,,,,,,,4821213,1003,,,25
1KL091L4HN,DT4000,1/24/2020,6,DANE,MIDDLETON,C,I,M,CTH,WB,,,,,,,PARMENTER ST,,0,43.11152757,-89.50960415,MVIT,ON,FTS,U CITY,B,2,3,0,1,0,,,,,,,,,,,,,,Y,4840901,1267,,CTH,30
1KL08HJN2J,DT4000,1/24/2020,7,DANE,MIDDLETON,C,N,,,,,DISCOVERY DR,12,USH,WB,,,E,0.0646,43.10228699,-89.51402209,MVIT,ON,FTF,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,Y,,5121375,1858,,,30
1KL090C3CB,DT4000,1/24/2020,7,DANE,MIDDLETON,C,I,,,,,HEDDEN RD,M,CTH,EB,,,S,0.0072,43.11169732,-89.47162971,MVIT,ON,FTS,U CITY,O,3,5,0,0,0,,,,,,,,,,,,,Y,,4829751,686,,,35
02L0Z1L4WW,DT4000,1/24/2020,8,DANE,CROSS PLAINS,T,N,P,CTH,SB,,,,,,,STAGECOACH RD,S,0.1824,43.09447332,-89.65053408,OVRTRN,R SIDE,NO,R CTH,C,1,1,0,1,0,,,,,,,,,,,,Y,Y,,4848831,5771,,CTH,55
1KL08HJN2H,DT4000,1/24/2020,9,DANE,MIDDLETON,C,N,14,USH,WB,R,,,,,,PARMENTER ST,W,0.0117,43.10200129,-89.51225534,MVIT,ON,FTR,U STH,O,2,2,0,0,0,,,,,,,,,,,,,,,5314771,2028,,USH,35
1KL07TS2BK,DT4000,1/24/2020,17,DANE,MIDDLETON,C,I,,,,,DEMING WAY,14,USH,WB,,,N,0.0265,43.09731736,-89.52358072,MVIT,ON,FTR,U CITY,O,2,3,0,0,0,UNKN,,,,,,,UNKN,,,,,,,5040838,528,,,30
1KL09DPGFK,DT4000,1/24/2020,20,DANE,MIDDLETON,C,N,14,USH,EB,,,14,USH,EB,,,,0,43.09675967,-89.52355169,MVIT,ON,FTS,U STH,O,2,4,0,0,0,,,,,,,,,,,,,,Y,5488970,461,,USH,45
1KL08HJN2M,DT4000,1/24/2020,22,DANE,MIDDLETON,C,N,,,,,DEMING WAY,,,,,UW HEALTH CT,N,0.1339,43.10345633,-89.51846429,TREE,R SIDE,NO,U CITY,C,1,1,0,1,0,,,,,,,,,,,,,Y,,5120289,2096,,,35
02L0XZ429J,DT4000,1/25/2020,2,DANE,MIDDLETON,C,N,,,,,PLEASANT VIEW RD,,,,,QUARRY RD,N,0.0436,43.09416332,-89.53483975,MVIT,ON,FTF,U CITY,C,2,3,0,1,0,Y,,,,,,,,,,,,Y,,5064488,227,,,35
1KL092T5ML,DT4000,1/25/2020,3,DANE,MIDDLETON,C,N,12,USH,EB,R,,,,,,DISCOVERY DR,S,0.0206,43.10193542,-89.51563421,GR FAC,ON,NO,U STH,O,1,1,0,0,0,,,,,,,,,,,,,,,5540637,2359,,USH,55
02L0Z0C3PV,DT4000,1/25/2020,5,DANE,CROSS PLAINS,T,I,J,CTH,EB,,,,,,,VALLEY SPRING RD,E,0.0044,43.04623364,-89.64581462,DITCH,R SIDE,NO,R CTH,O,1,1,0,0,0,UNKN,,,,,,,UNKN,,,,Y,Y,,4824879,3980,,CTH,45
1KL097RB29,DT4000,1/25/2020,8,DANE,MIDDLETON,C,I,,,,,PLEASANT VIEW RD,,,,,AIRPORT RD,S,0.0112,43.11098628,-89.53780332,TFSIGN,ON,NO,U CITY,O,1,1,0,0,0,,,,,,,,,,,,,Y,,5036724,3010,,,35
02L0Z90C5N,DT4000,1/25/2020,20,DANE,MIDDLETON,T,N,,,,,TIMBER LN,,,,,WINDERMERE CT,N,0.19,43.08179404,-89.60093994,TREE,RTSH,NO,R TOWN,O,1,2,0,0,0,,,,,,,,,,,,,Y,Y,4843236,1002,,,35
1KL07W13DM,DT4000,1/27/2020,7,DANE,MIDDLETON,C,N,12,USH,EB,,,,,,,DISCOVERY DR,N,0.1665,43.10451675,-89.51674272,EMBKMT,RTSH,NO,U STH,O,1,1,0,0,0,,,,,,,,,,,,,,,5539666,1021,,USH,55
1KL097RB2B,DT4000,1/27/2020,7,DANE,MIDDLETON,C,N,12,USH,EB,,,,,,,DISCOVERY DR,N,0.1313,43.10403837,-89.51650893,GR FAC,ON,NO,U STH,O,1,1,0,0,0,,,,,,,,,,,,,,,5539666,1021,,USH,55
1KL08HJN2K,DT4000,1/27/2020,12,DANE,MIDDLETON,C,N,14,USH,WB,,,12,USH,EB,,,N,0.1477,43.09792491,-89.51787847,MVIT,ON,FTR,U STH,O,2,2,0,0,0,,,,,,,,,,,,,Y,,5314647,2472,,USH,30
1KL08HJN2L,DT4000,1/27/2020,17,DANE,MIDDLETON,C,N,14,USH,WB,,,12,USH,WB,,,E,0.0165,43.09666207,-89.51634664,MVIT,ON,FTR,U STH,B,2,2,0,1,0,,,,,,,,,,,,,,,5314677,908,,USH,35
1KL091L4HQ,DT4000,1/28/2020,1,DANE,MIDDLETON,C,N,,,,,BRANCH ST,,,,,UNIVERSITY PL,N,0.0205,43.09717035,-89.4949627,MVIT,ON,SSS,U CITY,O,2,1,0,0,0,UNKN,,,,,,,UNKN,,,,Y,Y,,4828152,475,,,25
1KL08HJN2N,DT4000,1/28/2020,7,DANE,MIDDLETON,C,N,,,,,AIRPORT RD,,,,,NURSEY DR,E,0.09,43.1113442,-89.51934369,MVIT,ON,SSS,U CITY,O,2,2,0,0,0,,,,,,,,,,,,,,,5098691,792,,,35
